2025
2.5 , 24, 904
2 , 24, 1361
3.25 , 24, 317
-2.25 , 24, 24
2.25 , 25, 67
2.25 , 25, 1036
4 , 25, 1532
6.25 , 25, 746
8.25 , 25, 708
5.5 , 25, 1735
18.5 , 25, 25
1 , 26, 1137
1.25 , 26, 1713
-7.75 , 26, 26
7 , 27, 956
6.5 , 27, 1732
3.5 , 27, 27
9 , 28, 705
11.5 , 28, 915
1.25 , 28, 1666
10.75 , 28, 1859
9.75 , 28, 267
0.75 , 28, 1408
11.5 , 28, 101
44.5 , 28, 28
4.5 , 29, 947
2.75 , 29, 141
6 , 29, 1543
2 , 29, 597
10.75 , 29, 780
11.25 , 29, 1572
7.75 , 29, 1143
7.75 , 29, 221
8.25 , 29, 204
11 , 29, 891
62 , 29, 29
8 , 30, 1546
0.5 , 30, 1311
2.5 , 30, 1408
5.5 , 30, 1565
6.5 , 30, 30
2.75 , 31, 1356
0.75 , 31, 1221
9.5 , 31, 161
7.5 , 31, 497
3.75 , 31, 1666
2 , 31, 52
4.5 , 31, 1680
10.25 , 31, 62
7.5 , 31, 1652
2 , 31, 1
10 , 31, 1072
50.5 , 31, 31
2.5 , 32, 1986
9.25 , 32, 475
0.25 , 32, 1607
5 , 32, 687
7 , 32, 32
4.5 , 33, 935
11.75 , 33, 1088
4.25 , 33, 746
0.75 , 33, 1333
2.75 , 33, 1702
11.25 , 33, 1555
0.75 , 33, 1512
26 , 33, 33
3 , 34, 341
11.25 , 34, 347
2.5 , 34, 1155
11.25 , 34, 1335
8.75 , 34, 542
9.75 , 34, 1469
5.75 , 34, 1738
8.5 , 34, 1377
1.5 , 34, 327
0.75 , 34, 1468
7.25 , 34, 1217
60.25 , 34, 34
1.25 , 35, 1925
1.75 , 35, 92
4.75 , 35, 1772
3.25 , 35, 1791
7.5 , 35, 326
11.25 , 35, 989
1 , 35, 221
8.75 , 35, 557
29.5 , 35, 35
4.25 , 36, 1068
0.5 , 36, 1299
5 , 36, 1519
0.75 , 36, 4
7.5 , 36, 615
8 , 36, 36
11.25 , 37, 46
9.75 , 37, 141
9.5 , 37, 1733
20.5 , 37, 37
10.25 , 38, 862
4.5 , 38, 1080
6.5 , 38, 1343
7.25 , 38, 1397
18.5 , 38, 38
7.75 , 39, 1259
8.5 , 39, 1020
1.5 , 39, 1521
7.5 , 39, 778
0.5 , 39, 1639
2.25 , 39, 1901
2.5 , 39, 90
8 , 39, 394
5.75 , 39, 875
10.75 , 39, 866
2 , 39, 0
4.75 , 39, 1729
51.75 , 39, 39
6.5 , 40, 1092
8 , 40, 1432
7.5 , 40, 1296
8 , 40, 1405
9.5 , 40, 1077
6 , 40, 327
10.75 , 40, 808
9.25 , 40, 316
11.75 , 40, 1501
8.5 , 40, 1613
75.75 , 40, 40
3.5 , 41, 1081
2.25 , 41, 1939
5.5 , 41, 263
3.5 , 41, 1032
3.5 , 41, 1874
2.75 , 41, 945
9 , 41, 1306
10.25 , 41, 45
12 , 41, 1084
4.5 , 41, 1484
7 , 41, 291
53.75 , 41, 41
7.5 , 42, 756
-2.5 , 42, 42
2.75 , 43, 320
1 , 43, 1281
8.75 , 43, 132
10.75 , 43, 901
9 , 43, 406
7.25 , 43, 448
6.75 , 43, 262
11.75 , 43, 278
9.5 , 43, 232
57.5 , 43, 43
7.5 , 44, 1129
7.75 , 44, 1035
0.25 , 44, 795
1 , 44, 261
7.5 , 44, 1680
3.75 , 44, 1725
7.5 , 44, 296
7 , 44, 1296
2.75 , 44, 1377
9.75 , 44, 1902
44.75 , 44, 44
7 , 45, 1716
11.5 , 45, 1445
7.75 , 45, 207
7.25 , 45, 1540
2.25 , 45, 1292
8.75 , 45, 1055
4 , 45, 1095
11 , 45, 1385
6 , 45, 1130
1 , 45, 1985
9.25 , 45, 765
65.75 , 45, 45
2.75 , 46, 1866
11.5 , 46, 630
4 , 46, 1947
7.75 , 46, 896
0.25 , 46, 237
3 , 46, 313
1.5 , 46, 871
0.25 , 46, 1282
0.5 , 46, 1554
3 , 46, 1991
6.75 , 46, 1228
10.5 , 46, 1509
41.75 , 46, 46
6.75 , 47, 253
6 , 47, 1083
6.25 , 47, 1783
5.75 , 47, 1388
9.5 , 47, 798
7.75 , 47, 1980
8.25 , 47, 1142
12 , 47, 1431
3.75 , 47, 819
2.5 , 47, 507
7.25 , 47, 65
8 , 47, 437
73.75 , 47, 47
6.5 , 48, 993
3 , 48, 1220
5.5 , 48, 1972
5 , 48, 48
9.75 , 49, 1025
12 , 49, 59
9.75 , 49, 1991
8.25 , 49, 1547
7.25 , 49, 868
12 , 49, 1840
11 , 49, 1450
5.5 , 49, 1166
6.25 , 49, 1089
6.75 , 49, 1147
0.25 , 49, 417
78.75 , 49, 49
7 , 50, 1427
1.5 , 50, 1932
5 , 50, 1985
2.5 , 50, 18
6.25 , 50, 1667
8.75 , 50, 1517
5.75 , 50, 324
26.75 , 50, 50
2 , 51, 519
6 , 51, 494
-2 , 51, 51
0.25 , 52, 33
6.75 , 52, 80
3 , 52, 1871
-1 , 52, 52
11.25 , 53, 787
9 , 53, 1832
7.5 , 53, 631
6.5 , 53, 615
3 , 53, 1456
27.25 , 53, 53
9 , 54, 2019
3.75 , 54, 1846
2.75 , 54, 54
9.75 , 55, 745
4 , 55, 465
4.5 , 55, 1134
1 , 55, 1004
7 , 55, 327
5 , 55, 343
5 , 55, 1082
3.75 , 55, 986
6.75 , 55, 1182
6.75 , 55, 285
10 , 55, 29
2.25 , 55, 756
55.75 , 55, 55
9.25 , 56, 1093
7.75 , 56, 1858
3.25 , 56, 1557
8.5 , 56, 1749
18.75 , 56, 56
5.5 , 57, 1874
7.5 , 57, 208
2 , 57, 1021
6 , 57, 31
1.75 , 57, 1030
11 , 57, 635
8 , 57, 278
3 , 57, 1396
6.25 , 57, 236
12.25 , 57, 1250
8.25 , 57, 176
1.5 , 57, 979
63 , 57, 57
6.5 , 58, 1223
12.25 , 58, 216
8.5 , 58, 1595
0.25 , 58, 3
5 , 58, 1874
2.75 , 58, 1663
10.5 , 58, 1381
2.75 , 58, 479
3.25 , 58, 1204
11.25 , 58, 1205
6.5 , 58, 1764
59.5 , 58, 58
12 , 59, 1985
9.25 , 59, 1618
1.25 , 59, 1332
3 , 59, 863
9.5 , 59, 1611
5.25 , 59, 1099
7.5 , 59, 1076
37.75 , 59, 59
7.5 , 60, 724
1.25 , 60, 1689
12.25 , 60, 161
11 , 60, 60
10.5 , 61, 75
0.25 , 61, 1783
10.75 , 61, 1919
0.5 , 61, 1489
9.25 , 61, 1402
6.75 , 61, 1234
11.75 , 61, 745
5.75 , 61, 1895
45.5 , 61, 61
10.25 , 62, 630
6.75 , 62, 1211
7 , 62, 62
9.5 , 63, 643
11 , 63, 30
8.75 , 63, 661
2.5 , 63, 1060
0.25 , 63, 49
2.75 , 63, 55
6.25 , 63, 664
2.75 , 63, 1888
33.75 , 63, 63
11.25 , 64, 1823
8 , 64, 825
10.5 , 64, 1709
2 , 64, 1109
6.75 , 64, 1029
0.75 , 64, 448
29.25 , 64, 64
1.75 , 65, 79
0.5 , 65, 1788
-7.75 , 65, 65
8.5 , 66, 831
4.25 , 66, 400
3.25 , 66, 1051
7.25 , 66, 1275
6.25 , 66, 171
11.25 , 66, 338
1.75 , 66, 432
5 , 66, 145
6.75 , 66, 1506
9.75 , 66, 1478
54 , 66, 66
11.5 , 67, 1709
5.25 , 67, 996
8 , 67, 373
0.25 , 67, 1917
10 , 67, 1950
6.25 , 67, 1955
31.25 , 67, 67
6.25 , 68, 581
5.25 , 68, 1215
5.5 , 68, 580
4.75 , 68, 1828
5.75 , 68, 550
4.75 , 68, 1325
6 , 68, 1941
3.25 , 68, 142
4.75 , 68, 496
1.75 , 68, 774
5.75 , 68, 228
43.75 , 68, 68
6.25 , 69, 365
5.75 , 69, 1935
1.5 , 69, 108
12 , 69, 2024
5.5 , 69, 646
3.75 , 69, 1888
12 , 69, 1869
3 , 69, 832
8 , 69, 1362
7.25 , 69, 1499
8.5 , 69, 1219
63.5 , 69, 69
2.75 , 70, 73
6.75 , 70, 1598
10 , 70, 1301
6 , 70, 1119
1.5 , 70, 819
4.5 , 70, 1399
21.5 , 70, 70
4.25 , 71, 1119
1.25 , 71, 1840
9.75 , 71, 1893
5.25 , 71, 71
5.75 , 72, 1846
1 , 72, 315
3.25 , 72, 1827
6 , 72, 562
4 , 72, 70
9.75 , 72, 452
7.75 , 72, 668
10.5 , 72, 117
38 , 72, 72
10.25 , 73, 1683
1.25 , 73, 1994
3 , 73, 289
2 , 73, 1397
5.25 , 73, 1735
1.75 , 73, 1381
0.5 , 73, 937
9 , 73, 1272
7.75 , 73, 1799
11.5 , 73, 1964
9.75 , 73, 1445
3.5 , 73, 560
55.5 , 73, 73
3.5 , 74, 1154
1.5 , 74, 500
5.25 , 74, 651
0.25 , 74, 74
3.5 , 75, 1313
0.25 , 75, 1440
6.75 , 75, 563
1.5 , 75, 1989
2 , 75, 75
11 , 76, 836
10 , 76, 324
5.75 , 76, 241
2.25 , 76, 1562
0.5 , 76, 1953
19.5 , 76, 76
5.5 , 77, 300
6.5 , 77, 791
7.75 , 77, 138
9 , 77, 1385
18.75 , 77, 77
7 , 78, 284
11.25 , 78, 498
0.75 , 78, 1722
11.75 , 78, 1192
5.25 , 78, 1892
26 , 78, 78
7.75 , 79, 615
11.25 , 79, 1818
12 , 79, 1405
21 , 79, 79
3.75 , 80, 719
5.5 , 80, 298
1.75 , 80, 931
10.75 , 80, 1785
10.5 , 80, 1846
7.5 , 80, 626
10 , 80, 957
3 , 80, 569
10.5 , 80, 784
4.75 , 80, 1308
4.5 , 80, 755
62.5 , 80, 80
5.75 , 81, 1877
11.25 , 81, 48
7 , 81, 81
7 , 82, 910
2.25 , 82, 709
8.25 , 82, 1210
1.75 , 82, 1923
2.75 , 82, 629
2 , 82, 643
10 , 82, 1858
10.25 , 82, 1349
8 , 82, 1842
8.75 , 82, 774
5.75 , 82, 1650
9.75 , 82, 432
66.5 , 82, 82
8.75 , 83, 1085
7.5 , 83, 1415
9.25 , 83, 580
2 , 83, 262
4.75 , 83, 17
5.5 , 83, 1741
5.75 , 83, 253
33.5 , 83, 83
10.75 , 84, 872
0.5 , 84, 1586
11.5 , 84, 110
1.5 , 84, 356
7.75 , 84, 1499
12 , 84, 1388
34 , 84, 84
5.25 , 85, 1215
5.75 , 85, 1429
9.25 , 85, 407
12 , 85, 642
10.75 , 85, 860
1 , 85, 1469
8.75 , 85, 882
4.25 , 85, 782
5.25 , 85, 1788
7.75 , 85, 944
9.5 , 85, 1127
9.5 , 85, 157
79 , 85, 85
10.75 , 86, 560
0.75 , 86, 86
10 , 87, 456
7 , 87, 540
8.5 , 87, 1541
15.5 , 87, 87
5.5 , 88, 1095
5.25 , 88, 1703
12.25 , 88, 1698
5 , 88, 1443
4.5 , 88, 528
7.75 , 88, 129
11 , 88, 299
8.5 , 88, 995
0.75 , 88, 1084
50.5 , 88, 88
10.25 , 89, 254
8.5 , 89, 365
8.25 , 89, 328
4.75 , 89, 1927
0.5 , 89, 125
10.5 , 89, 1333
0.25 , 89, 897
0.5 , 89, 1364
5.5 , 89, 300
39 , 89, 89
11 , 90, 1198
11.75 , 90, 130
4.5 , 90, 386
2.75 , 90, 1826
11 , 90, 446
31 , 90, 90
3.75 , 91, 1398
11 , 91, 731
4.75 , 91, 91
8.5 , 92, 222
2.25 , 92, 326
11.5 , 92, 1020
10.75 , 92, 1515
4.75 , 92, 1591
8.5 , 92, 240
12 , 92, 352
9.75 , 92, 523
6.25 , 92, 306
3.25 , 92, 713
11.25 , 92, 987
0.5 , 92, 1794
79.25 , 92, 92
11.75 , 93, 927
0.25 , 93, 326
6 , 93, 1835
2.5 , 93, 249
10.5 , 93, 948
3.75 , 93, 1162
24.75 , 93, 93
3.5 , 94, 1965
8.25 , 94, 413
2.75 , 94, 97
9 , 94, 500
3.5 , 94, 1276
2.25 , 94, 398
10 , 94, 1019
10.75 , 94, 938
4 , 94, 1603
44 , 94, 94
5.75 , 95, 888
9 , 95, 235
12 , 95, 522
5 , 95, 619
5.5 , 95, 569
11.75 , 95, 1065
5.75 , 95, 1878
4.5 , 95, 26
8.5 , 95, 6
6.5 , 95, 280
0.25 , 95, 225
64.5 , 95, 95
5.25 , 96, 1798
12.25 , 96, 1015
6.75 , 96, 1362
7.75 , 96, 165
3.25 , 96, 388
4.75 , 96, 1723
30 , 96, 96
10.5 , 97, 1233
3.75 , 97, 317
6.75 , 97, 535
1.25 , 97, 799
0.5 , 97, 800
12 , 97, 198
1 , 97, 1652
11.5 , 97, 852
2.5 , 97, 983
1.25 , 97, 1189
8.5 , 97, 462
49.5 , 97, 97
4.25 , 98, 306
1.25 , 98, 1378
6.5 , 98, 574
5 , 98, 900
7 , 98, 1873
3.75 , 98, 1793
8.75 , 98, 1882
4.75 , 98, 1320
6.25 , 98, 1560
3 , 98, 1625
40.5 , 98, 98
1 , 99, 1149
6.75 , 99, 520
7.5 , 99, 1289
5.25 , 99, 99
4.5 , 100, 1117
4.75 , 100, 119
7.25 , 100, 1600
3 , 100, 1493
1.75 , 100, 829
11.25 , 100, 701
9.75 , 100, 1144
1.25 , 100, 1122
33.5 , 100, 100
10 , 101, 1149
2 , 101, 948
2.75 , 101, 908
10.5 , 101, 1565
7 , 101, 928
6.75 , 101, 1214
8 , 101, 1138
2.25 , 101, 1777
39.25 , 101, 101
8.75 , 102, 1876
4.75 , 102, 770
4.5 , 102, 937
8 , 102, 102
12.25 , 103, 79
11 , 103, 291
11.75 , 103, 7
5.5 , 103, 1801
5.5 , 103, 1903
1.75 , 103, 1489
11.5 , 103, 273
6.75 , 103, 166
10 , 103, 326
10.25 , 103, 1316
9.75 , 103, 1010
86 , 103, 103
3 , 104, 235
-7 , 104, 104
9.25 , 105, 286
4.5 , 105, 299
10 , 105, 1715
8 , 105, 1278
3.5 , 105, 874
1.75 , 105, 2006
3.25 , 105, 1555
8.5 , 105, 1352
3.75 , 105, 676
0.75 , 105, 1699
2.5 , 105, 321
10 , 105, 1811
55.75 , 105, 105
5.25 , 106, 1692
5.25 , 106, 1723
7 , 106, 1628
0.5 , 106, 1175
1 , 106, 418
7.75 , 106, 1537
2 , 106, 341
3.75 , 106, 285
6.25 , 106, 1429
28.75 , 106, 106
3.25 , 107, 1969
2 , 107, 781
12 , 107, 145
3.25 , 107, 505
4.25 , 107, 1942
0.5 , 107, 371
9 , 107, 529
5.75 , 107, 1620
30 , 107, 107
7.25 , 108, 1962
10 , 108, 300
11 , 108, 289
4.75 , 108, 810
2.75 , 108, 929
3.25 , 108, 106
3.25 , 108, 875
5.25 , 108, 1676
37.5 , 108, 108
8.25 , 109, 218
-1.75 , 109, 109
0.75 , 110, 930
9.25 , 110, 340
4.5 , 110, 555
4.5 , 110, 1238
12.25 , 110, 451
1.25 , 110, 1919
9.25 , 110, 1265
2.5 , 110, 1185
7.75 , 110, 939
5 , 110, 1873
4.25 , 110, 1822
51.25 , 110, 110
9 , 111, 405
4.5 , 111, 1938
1.5 , 111, 1743
9.75 , 111, 741
11.75 , 111, 664
11.75 , 111, 634
3.5 , 111, 1356
1.5 , 111, 704
43.25 , 111, 111
6.75 , 112, 1627
7.75 , 112, 1123
10.5 , 112, 171
2.25 , 112, 1596
11.75 , 112, 1902
12 , 112, 1765
3.75 , 112, 1154
11.75 , 112, 919
56.5 , 112, 112
2.25 , 113, 1923
7.75 , 113, 519
3.25 , 113, 1906
8.5 , 113, 67
9.75 , 113, 256
21.5 , 113, 113
1.25 , 114, 1610
5.25 , 114, 190
-3.5 , 114, 114
1 , 115, 2001
3 , 115, 1540
7.25 , 115, 1629
9.5 , 115, 799
5.25 , 115, 308
7.75 , 115, 551
4.25 , 115, 1076
28 , 115, 115
6.75 , 116, 1661
4 , 116, 2010
4.75 , 116, 1283
4 , 116, 1598
4 , 116, 246
7.5 , 116, 1802
21 , 116, 116
1 , 117, 735
7 , 117, 505
11.5 , 117, 1120
2.5 , 117, 162
1 , 117, 720
3.75 , 117, 1169
1.75 , 117, 2007
11.5 , 117, 1801
8.75 , 117, 1869
12 , 117, 1561
50.75 , 117, 117
3 , 118, 1434
12 , 118, 2020
5 , 118, 1176
9.75 , 118, 1791
7.75 , 118, 354
8 , 118, 1078
35.5 , 118, 118
1.75 , 119, 1182
1 , 119, 1759
12 , 119, 308
10.75 , 119, 1138
9.25 , 119, 69
11 , 119, 321
35.75 , 119, 119
1.75 , 120, 350
5.5 , 120, 1582
0.25 , 120, 206
11.5 , 120, 395
7.25 , 120, 829
7 , 120, 644
5.5 , 120, 1084
11.75 , 120, 1039
4.25 , 120, 401
3.5 , 120, 1508
8 , 120, 1151
10 , 120, 70
66.25 , 120, 120
9.75 , 121, 645
-0.25 , 121, 121
0.5 , 122, 767
-9.5 , 122, 122
10.75 , 123, 1699
8.75 , 123, 1700
10.25 , 123, 404
0.25 , 123, 1978
1.25 , 123, 687
11 , 123, 840
2 , 123, 1224
8.75 , 123, 354
1 , 123, 1331
7.25 , 123, 212
51.25 , 123, 123
3.5 , 124, 688
9.75 , 124, 86
0.25 , 124, 1405
6 , 124, 85
4.25 , 124, 341
2.75 , 124, 418
3.25 , 124, 461
4 , 124, 753
5.75 , 124, 772
3.5 , 124, 728
11.75 , 124, 79
0.75 , 124, 1936
45.5 , 124, 124
3.75 , 125, 972
2.25 , 125, 684
11.5 , 125, 130
9.25 , 125, 748
16.75 , 125, 125
5 , 126, 1434
4.25 , 126, 1368
9.5 , 126, 1889
10.75 , 126, 391
7.5 , 126, 1575
11 , 126, 187
5.25 , 126, 513
2.25 , 126, 1591
45.5 , 126, 126
12.25 , 127, 344
6.25 , 127, 1800
9.5 , 127, 1219
10.25 , 127, 908
0.5 , 127, 144
6 , 127, 316
4.5 , 127, 1025
10.75 , 127, 789
50 , 127, 127
5 , 128, 980
7.25 , 128, 693
4.75 , 128, 696
10.5 , 128, 1415
5.25 , 128, 1608
6.25 , 128, 679
1 , 128, 1578
4.75 , 128, 2011
11.75 , 128, 1802
5.5 , 128, 160
52 , 128, 128
11 , 129, 1919
9.75 , 129, 2020
9.5 , 129, 1946
11.75 , 129, 513
7.75 , 129, 925
11.5 , 129, 1675
9.75 , 129, 1300
61 , 129, 129
1 , 130, 125
1.75 , 130, 1935
5.25 , 130, 1866
6.25 , 130, 379
4.25 , 130, 130
12.25 , 131, 1750
10.5 , 131, 550
0.75 , 131, 753
6.5 , 131, 421
10.5 , 131, 27
6.25 , 131, 1156
1.75 , 131, 2016
5.75 , 131, 146
9.75 , 131, 1258
10 , 131, 357
3.25 , 131, 1425
2.75 , 131, 289
70 , 131, 131
10.75 , 132, 1998
4.25 , 132, 1932
8.25 , 132, 1080
12 , 132, 83
10.75 , 132, 1194
4.25 , 132, 1102
40.25 , 132, 132
11 , 133, 676
3.25 , 133, 594
5.25 , 133, 409
3.25 , 133, 678
4.5 , 133, 232
11.5 , 133, 8
7.75 , 133, 1505
4.75 , 133, 760
1.75 , 133, 1578
0.5 , 133, 188
9.25 , 133, 148
52.75 , 133, 133
8.5 , 134, 1912
12 , 134, 679
6.75 , 134, 949
17.25 , 134, 134
11.75 , 135, 708
5.5 , 135, 1202
10.75 , 135, 445
18 , 135, 135
9.25 , 136, 1552
0.75 , 136, 463
1.75 , 136, 447
6.75 , 136, 943
10.25 , 136, 961
5.25 , 136, 909
4 , 136, 1975
7 , 136, 323
5.5 , 136, 1821
40.5 , 136, 136
2.25 , 137, 344
2.25 , 137, 762
4.5 , 137, 223
9.75 , 137, 319
4 , 137, 1955
11.5 , 137, 905
24.25 , 137, 137
7.5 , 138, 2007
8.75 , 138, 744
6 , 138, 1336
8.5 , 138, 116
6 , 138, 1143
12.25 , 138, 923
9.5 , 138, 168
48.5 , 138, 138
9.75 , 139, 1383
1.25 , 139, 600
10.25 , 139, 237
10.75 , 139, 5
3.25 , 139, 714
0.25 , 139, 746
25.5 , 139, 139
1.5 , 140, 1040
4.25 , 140, 1241
5 , 140, 462
0.75 , 140, 645
2.75 , 140, 1934
6.75 , 140, 869
1.75 , 140, 1728
8.5 , 140, 1201
4.25 , 140, 236
10.75 , 140, 410
10.75 , 140, 1269
47 , 140, 140
11.25 , 141, 991
9 , 141, 129
5.5 , 141, 484
4.25 , 141, 1090
5 , 141, 423
1 , 141, 1765
26 , 141, 141
0.25 , 142, 167
-9.75 , 142, 142
2.5 , 143, 1553
1.5 , 143, 291
1.75 , 143, 1493
-4.25 , 143, 143
7.25 , 144, 632
11.5 , 144, 971
8.75 , 144, 144
9.75 , 145, 1031
11.25 , 145, 1415
11.25 , 145, 222
12.25 , 145, 177
1 , 145, 916
12 , 145, 1289
47.5 , 145, 145
10.25 , 146, 1946
2.75 , 146, 286
3 , 146, 146
1.75 , 147, 496
5.75 , 147, 759
7 , 147, 445
11.25 , 147, 1720
6.5 , 147, 403
10 , 147, 1085
32.25 , 147, 147
9.25 , 148, 87
-0.75 , 148, 148
3.75 , 149, 1325
0.25 , 149, 666
1.25 , 149, 1339
4.5 , 149, 180
5.5 , 149, 1292
2.5 , 149, 547
6.25 , 149, 597
12 , 149, 1823
26 , 149, 149
1.25 , 150, 1248
7.5 , 150, 1185
2.25 , 150, 1098
1.75 , 150, 77
5 , 150, 703
4 , 150, 1838
11.75 , 150, 150
11.5 , 151, 593
2.75 , 151, 1775
5.5 , 151, 1362
0.25 , 151, 1700
3.75 , 151, 1667
10.75 , 151, 1395
3.5 , 151, 1002
4.5 , 151, 836
12 , 151, 862
44.5 , 151, 151
4.5 , 152, 257
6.75 , 152, 485
4.5 , 152, 1169
4.75 , 152, 1782
8.25 , 152, 343
4.25 , 152, 1779
8.75 , 152, 1622
8.5 , 152, 1726
9.25 , 152, 384
4.5 , 152, 1619
4.5 , 152, 666
58.5 , 152, 152
1.75 , 153, 1200
3.75 , 153, 460
9 , 153, 666
7.5 , 153, 1678
12 , 153, 153
2.5 , 154, 1328
11.5 , 154, 1300
4 , 154, 154
12.25 , 155, 1684
9.5 , 155, 1958
3.75 , 155, 192
10 , 155, 141
8 , 155, 928
12.25 , 155, 1313
9.75 , 155, 1753
0.25 , 155, 433
9.75 , 155, 1876
4.5 , 155, 1288
8.25 , 155, 1241
9.75 , 155, 1708
88 , 155, 155
6 , 156, 644
6.75 , 156, 219
10.25 , 156, 973
8 , 156, 2016
21 , 156, 156
1.75 , 157, 1822
-8.25 , 157, 157
7 , 158, 1391
6 , 158, 258
6.25 , 158, 38
12.25 , 158, 1595
5.25 , 158, 1560
3.5 , 158, 73
11 , 158, 1846
6.25 , 158, 360
9.25 , 158, 307
3.5 , 158, 246
3.75 , 158, 1571
64 , 158, 158
11.5 , 159, 1026
8.5 , 159, 1900
0.25 , 159, 1089
11.75 , 159, 957
2.25 , 159, 559
3 , 159, 1185
11.5 , 159, 1409
10.25 , 159, 1533
2 , 159, 1443
5.5 , 159, 1735
5.25 , 159, 1160
5 , 159, 879
66.75 , 159, 159
0.5 , 160, 556
11 , 160, 1284
10.75 , 160, 275
1.5 , 160, 1831
2.25 , 160, 170
10.25 , 160, 392
11.25 , 160, 1781
3.5 , 160, 368
41 , 160, 160
7.75 , 161, 1338
9 , 161, 1409
11.75 , 161, 1155
5.75 , 161, 982
3.75 , 161, 739
28 , 161, 161
2 , 162, 52
8.25 , 162, 1207
5.25 , 162, 1881
11 , 162, 1852
16.5 , 162, 162
10.75 , 163, 951
11.75 , 163, 1835
8.75 , 163, 1112
4.25 , 163, 184
25.5 , 163, 163
8 , 164, 318
2.75 , 164, 773
5.75 , 164, 1817
11 , 164, 1227
0.5 , 164, 605
8.25 , 164, 1748
4 , 164, 1431
12 , 164, 152
9.25 , 164, 1504
5.25 , 164, 78
3 , 164, 287
59.75 , 164, 164
8.75 , 165, 1702
3.25 , 165, 727
3 , 165, 244
11.5 , 165, 1218
16.5 , 165, 165
8.5 , 166, 9
3 , 166, 1291
1.75 , 166, 1776
0.5 , 166, 1708
11.75 , 166, 494
15.5 , 166, 166
